Date,Nifty50 Index Value,Nifty SmallCap 250 Index
2010-08-16 00:00:00,5418.0,2957.0
2010-08-17 00:00:00,5414.0,2976.0
2010-08-18 00:00:00,5479.0,2999.0
2010-08-19 00:00:00,5540.0,3032.0
2010-08-20 00:00:00,5531.0,3035.0
2010-08-23 00:00:00,5544.0,3055.0
2010-08-24 00:00:00,5505.0,3040.0
2010-08-25 00:00:00,5462.0,2993.0
2010-08-26 00:00:00,5478.0,2997.0
2010-08-27 00:00:00,5409.0,2967.0
2010-08-30 00:00:00,5415.0,2962.0
2010-08-31 00:00:00,5402.0,2937.0
2010-09-01 00:00:00,5472.0,2993.0
2010-09-02 00:00:00,5486.0,3012.0
2010-09-03 00:00:00,5479.0,3045.0
2010-09-06 00:00:00,5577.0,3093.0
2010-09-07 00:00:00,5604.0,3109.0
2010-09-08 00:00:00,5608.0,3122.0
2010-09-09 00:00:00,5640.0,3136.0
2010-09-13 00:00:00,5760.0,3151.0
2010-09-14 00:00:00,5796.0,3132.0
2010-09-15 00:00:00,5861.0,3133.0
2010-09-16 00:00:00,5829.0,3111.0
2010-09-17 00:00:00,5885.0,3147.0
2010-09-20 00:00:00,5980.0,3160.0
2010-09-21 00:00:00,6009.0,3121.0
2010-09-22 00:00:00,5991.0,3113.0
2010-09-23 00:00:00,5960.0,3108.0
2010-09-24 00:00:00,6018.0,3146.0
2010-09-27 00:00:00,6036.0,3149.0
2010-09-28 00:00:00,6030.0,3147.0
2010-09-29 00:00:00,5991.0,3136.0
2010-09-30 00:00:00,6030.0,3137.0
2010-10-01 00:00:00,6143.0,3187.0
2010-10-04 00:00:00,6159.0,3201.0
2010-10-05 00:00:00,6146.0,3231.0
2010-10-06 00:00:00,6186.0,3271.0
2010-10-07 00:00:00,6120.0,3240.0
2010-10-08 00:00:00,6103.0,3230.0
2010-10-11 00:00:00,6136.0,3272.0
2010-10-12 00:00:00,6091.0,3261.0
2010-10-13 00:00:00,6234.0,3295.0
2010-10-14 00:00:00,6177.0,3280.0
2010-10-15 00:00:00,6063.0,3247.0
2010-10-18 00:00:00,6076.0,3230.0
2010-10-19 00:00:00,6027.0,3236.0
2010-10-20 00:00:00,5982.0,3224.0
2010-10-21 00:00:00,6102.0,3262.0
2010-10-22 00:00:00,6066.0,3274.0
2010-10-25 00:00:00,6106.0,3314.0
2010-10-26 00:00:00,6082.0,3312.0
2010-10-27 00:00:00,6013.0,3296.0
2010-10-28 00:00:00,5988.0,3278.0
2010-10-29 00:00:00,6018.0,3249.0
2010-11-01 00:00:00,6118.0,3291.0
2010-11-02 00:00:00,6119.0,3301.0
2010-11-03 00:00:00,6161.0,3323.0
2010-11-04 00:00:00,6282.0,3338.0
2010-11-05 00:00:00,6312.0,3373.0
2010-11-08 00:00:00,6273.0,3375.0
2010-11-09 00:00:00,6302.0,3389.0
2010-11-10 00:00:00,6276.0,3405.0
2010-11-11 00:00:00,6194.0,3381.0
2010-11-12 00:00:00,6072.0,3302.0
2010-11-15 00:00:00,6122.0,3292.0
2010-11-16 00:00:00,5989.0,3205.0
2010-11-18 00:00:00,5999.0,3188.0
2010-11-19 00:00:00,5890.0,3125.0
2010-11-22 00:00:00,6010.0,3168.0
2010-11-23 00:00:00,5935.0,3117.0
2010-11-24 00:00:00,5866.0,3086.0
2010-11-25 00:00:00,5800.0,3035.0
2010-11-26 00:00:00,5752.0,2911.0
2010-11-29 00:00:00,5830.0,2912.0
2010-11-30 00:00:00,5863.0,2958.0
2010-12-01 00:00:00,5961.0,3041.0
2010-12-02 00:00:00,6012.0,3085.0
2010-12-03 00:00:00,5993.0,3005.0
2010-12-06 00:00:00,5992.0,2989.0
2010-12-07 00:00:00,5977.0,2948.0
2010-12-08 00:00:00,5904.0,2865.0
2010-12-09 00:00:00,5767.0,2719.0
2010-12-10 00:00:00,5857.0,2787.0
2010-12-13 00:00:00,5908.0,2847.0
2010-12-14 00:00:00,5944.0,2897.0
2010-12-15 00:00:00,5892.0,2862.0
2010-12-16 00:00:00,5949.0,2881.0
2010-12-20 00:00:00,5947.0,2894.0
2010-12-21 00:00:00,6001.0,2914.0
2010-12-22 00:00:00,5984.0,2924.0
2010-12-23 00:00:00,5980.0,2926.0
2010-12-24 00:00:00,6012.0,2935.0
2010-12-27 00:00:00,5998.0,2942.0
2010-12-28 00:00:00,5996.0,2951.0
2010-12-29 00:00:00,6060.0,2970.0
2010-12-30 00:00:00,6102.0,2985.0
2010-12-31 00:00:00,6135.0,3020.0
2011-01-03 00:00:00,6158.0,3054.0
2011-01-04 00:00:00,6146.0,3053.0
2011-01-05 00:00:00,6080.0,3015.0
2011-01-06 00:00:00,6048.0,2977.0
2011-01-07 00:00:00,5905.0,2895.0
2011-01-10 00:00:00,5763.0,2821.0
2011-01-11 00:00:00,5754.0,2797.0
2011-01-12 00:00:00,5863.0,2850.0
2011-01-13 00:00:00,5752.0,2835.0
2011-01-14 00:00:00,5655.0,2798.0
2011-01-17 00:00:00,5655.0,2764.0
2011-01-18 00:00:00,5724.0,2774.0
2011-01-19 00:00:00,5691.0,2783.0
2011-01-20 00:00:00,5712.0,2783.0
2011-01-21 00:00:00,5697.0,2795.0
2011-01-24 00:00:00,5743.0,2818.0
2011-01-25 00:00:00,5687.0,2797.0
2011-01-27 00:00:00,5604.0,2748.0
2011-01-28 00:00:00,5512.0,2667.0
2011-01-31 00:00:00,5506.0,2651.0
2011-02-01 00:00:00,5417.0,2614.0
2011-02-02 00:00:00,5432.0,2616.0
2011-02-03 00:00:00,5527.0,2652.0
2011-02-04 00:00:00,5396.0,2616.0
2011-02-07 00:00:00,5396.0,2597.0
2011-02-08 00:00:00,5313.0,2533.0
2011-02-09 00:00:00,5254.0,2424.0
2011-02-10 00:00:00,5226.0,2410.0
2011-02-11 00:00:00,5310.0,2480.0
2011-02-14 00:00:00,5456.0,2579.0
2011-02-15 00:00:00,5481.0,2589.0
2011-02-16 00:00:00,5482.0,2608.0
2011-02-17 00:00:00,5546.0,2636.0
2011-02-18 00:00:00,5459.0,2592.0
2011-02-21 00:00:00,5519.0,2586.0
2011-02-22 00:00:00,5469.0,2571.0
2011-02-23 00:00:00,5437.0,2565.0
2011-02-24 00:00:00,5263.0,2488.0
2011-02-25 00:00:00,5304.0,2478.0
2011-02-28 00:00:00,5333.0,2489.0
2011-03-01 00:00:00,5522.0,2558.0
2011-03-03 00:00:00,5536.0,2554.0
2011-03-04 00:00:00,5539.0,2551.0
2011-03-07 00:00:00,5463.0,2517.0
2011-03-08 00:00:00,5521.0,2541.0
2011-03-09 00:00:00,5531.0,2559.0
2011-03-10 00:00:00,5494.0,2553.0
2011-03-11 00:00:00,5445.0,2529.0
2011-03-14 00:00:00,5532.0,2538.0
2011-03-15 00:00:00,5450.0,2498.0
2011-03-16 00:00:00,5511.0,2534.0
2011-03-17 00:00:00,5447.0,2524.0
2011-03-18 00:00:00,5374.0,2507.0
2011-03-21 00:00:00,5365.0,2500.0
2011-03-22 00:00:00,5414.0,2516.0
2011-03-23 00:00:00,5480.0,2536.0
2011-03-24 00:00:00,5522.0,2557.0
2011-03-25 00:00:00,5654.0,2594.0
2011-03-28 00:00:00,5687.0,2598.0
2011-03-29 00:00:00,5736.0,2601.0
2011-03-30 00:00:00,5788.0,2644.0
2011-03-31 00:00:00,5834.0,2649.0
2011-04-01 00:00:00,5826.0,2700.0
2011-04-04 00:00:00,5908.0,2765.0
2011-04-05 00:00:00,5910.0,2797.0
2011-04-06 00:00:00,5892.0,2819.0
2011-04-07 00:00:00,5886.0,2843.0
2011-04-08 00:00:00,5842.0,2806.0
2011-04-11 00:00:00,5786.0,2786.0
2011-04-13 00:00:00,5912.0,2825.0
2011-04-15 00:00:00,5825.0,2817.0
2011-04-18 00:00:00,5729.0,2779.0
2011-04-19 00:00:00,5741.0,2785.0
2011-04-20 00:00:00,5852.0,2822.0
2011-04-21 00:00:00,5885.0,2823.0
2011-04-25 00:00:00,5875.0,2817.0
2011-04-26 00:00:00,5868.0,2824.0
2011-04-27 00:00:00,5834.0,2817.0
2011-04-28 00:00:00,5785.0,2802.0
2011-04-29 00:00:00,5750.0,2770.0
2011-05-02 00:00:00,5701.0,2732.0
2011-05-03 00:00:00,5565.0,2683.0
2011-05-04 00:00:00,5537.0,2669.0
2011-05-05 00:00:00,5460.0,2642.0
2011-05-06 00:00:00,5551.0,2664.0
2011-05-09 00:00:00,5551.0,2667.0
2011-05-10 00:00:00,5541.0,2671.0
2011-05-11 00:00:00,5565.0,2694.0
2011-05-12 00:00:00,5486.0,2667.0
2011-05-13 00:00:00,5545.0,2692.0
2011-05-16 00:00:00,5499.0,2667.0
2011-05-17 00:00:00,5439.0,2650.0
2011-05-18 00:00:00,5421.0,2632.0
2011-05-19 00:00:00,5428.0,2618.0
2011-05-20 00:00:00,5486.0,2636.0
2011-05-23 00:00:00,5387.0,2598.0
2011-05-24 00:00:00,5395.0,2598.0
2011-05-25 00:00:00,5349.0,2586.0
2011-05-26 00:00:00,5412.0,2591.0
2011-05-27 00:00:00,5476.0,2623.0
2011-05-30 00:00:00,5473.0,2642.0
2011-05-31 00:00:00,5560.0,2679.0
2011-06-01 00:00:00,5592.0,2694.0
2011-06-02 00:00:00,5550.0,2682.0
2011-06-03 00:00:00,5517.0,2675.0
2011-06-06 00:00:00,5532.0,2678.0
2011-06-07 00:00:00,5556.0,2695.0
2011-06-08 00:00:00,5527.0,2698.0
2011-06-09 00:00:00,5521.0,2695.0
2011-06-10 00:00:00,5486.0,2686.0
2011-06-13 00:00:00,5483.0,2690.0
2011-06-14 00:00:00,5501.0,2703.0
2011-06-15 00:00:00,5448.0,2688.0
2011-06-16 00:00:00,5397.0,2666.0
2011-06-17 00:00:00,5366.0,2642.0
2011-06-20 00:00:00,5258.0,2559.0
2011-06-21 00:00:00,5276.0,2550.0
2011-06-22 00:00:00,5278.0,2528.0
2011-06-23 00:00:00,5320.0,2528.0
2011-06-24 00:00:00,5471.0,2577.0
2011-06-27 00:00:00,5527.0,2598.0
2011-06-28 00:00:00,5545.0,2613.0
2011-06-29 00:00:00,5600.0,2641.0
2011-06-30 00:00:00,5647.0,2654.0
2011-07-01 00:00:00,5627.0,2665.0
2011-07-04 00:00:00,5651.0,2694.0
2011-07-05 00:00:00,5632.0,2701.0
2011-07-06 00:00:00,5625.0,2708.0
2011-07-07 00:00:00,5729.0,2734.0
2011-07-08 00:00:00,5661.0,2711.0
2011-07-11 00:00:00,5616.0,2702.0
2011-07-12 00:00:00,5526.0,2672.0
2011-07-13 00:00:00,5585.0,2705.0
2011-07-14 00:00:00,5600.0,2710.0
2011-07-15 00:00:00,5581.0,2714.0
2011-07-18 00:00:00,5567.0,2714.0
2011-07-19 00:00:00,5614.0,2731.0
2011-07-20 00:00:00,5567.0,2717.0
2011-07-21 00:00:00,5542.0,2706.0
2011-07-22 00:00:00,5634.0,2734.0
2011-07-25 00:00:00,5680.0,2744.0
2011-07-26 00:00:00,5575.0,2722.0
2011-07-27 00:00:00,5547.0,2728.0
2011-07-28 00:00:00,5488.0,2706.0
2011-07-29 00:00:00,5482.0,2692.0
2011-08-01 00:00:00,5517.0,2686.0
2011-08-02 00:00:00,5457.0,2646.0
2011-08-03 00:00:00,5405.0,2638.0
2011-08-04 00:00:00,5332.0,2620.0
2011-08-05 00:00:00,5211.0,2549.0
2011-08-08 00:00:00,5119.0,2492.0
2011-08-09 00:00:00,5073.0,2449.0
2011-08-10 00:00:00,5161.0,2509.0
2011-08-11 00:00:00,5138.0,2502.0
2011-08-12 00:00:00,5073.0,2494.0
2011-08-16 00:00:00,5036.0,2458.0
2011-08-17 00:00:00,5057.0,2432.0
2011-08-18 00:00:00,4944.0,2376.0
2011-08-19 00:00:00,4846.0,2339.0
2011-08-22 00:00:00,4899.0,2374.0
2011-08-23 00:00:00,4949.0,2402.0
2011-08-24 00:00:00,4889.0,2392.0
2011-08-25 00:00:00,4840.0,2375.0
2011-08-26 00:00:00,4748.0,2321.0
2011-08-29 00:00:00,4920.0,2376.0
2011-08-30 00:00:00,5001.0,2411.0
2011-09-02 00:00:00,5040.0,2427.0
2011-09-05 00:00:00,5017.0,2433.0
2011-09-06 00:00:00,5064.0,2455.0
2011-09-07 00:00:00,5125.0,2484.0
2011-09-08 00:00:00,5153.0,2496.0
2011-09-09 00:00:00,5059.0,2477.0
2011-09-12 00:00:00,4947.0,2434.0
2011-09-13 00:00:00,4941.0,2437.0
2011-09-14 00:00:00,5013.0,2450.0
2011-09-15 00:00:00,5076.0,2462.0
2011-09-16 00:00:00,5084.0,2465.0
2011-09-19 00:00:00,5032.0,2461.0
2011-09-20 00:00:00,5140.0,2491.0
2011-09-21 00:00:00,5133.0,2519.0
2011-09-22 00:00:00,4924.0,2443.0
2011-09-23 00:00:00,4868.0,2423.0
2011-09-26 00:00:00,4835.0,2389.0
2011-09-27 00:00:00,4971.0,2432.0
2011-09-28 00:00:00,4946.0,2409.0
2011-09-29 00:00:00,5015.0,2404.0
2011-09-30 00:00:00,4943.0,2395.0
2011-10-03 00:00:00,4850.0,2357.0
2011-10-04 00:00:00,4772.0,2331.0
2011-10-05 00:00:00,4751.0,2304.0
2011-10-07 00:00:00,4888.0,2340.0
2011-10-10 00:00:00,4980.0,2363.0
2011-10-11 00:00:00,4974.0,2371.0
2011-10-12 00:00:00,5099.0,2402.0
2011-10-13 00:00:00,5078.0,2403.0
2011-10-14 00:00:00,5132.0,2415.0
2011-10-17 00:00:00,5118.0,2422.0
2011-10-18 00:00:00,5038.0,2396.0
2011-10-19 00:00:00,5139.0,2422.0
2011-10-20 00:00:00,5092.0,2409.0
2011-10-21 00:00:00,5050.0,2399.0
2011-10-24 00:00:00,5098.0,2388.0
2011-10-25 00:00:00,5192.0,2390.0
2011-10-26 00:00:00,5202.0,2420.0
2011-10-28 00:00:00,5361.0,2454.0
2011-10-31 00:00:00,5327.0,2463.0
2011-11-01 00:00:00,5258.0,2451.0
2011-11-02 00:00:00,5258.0,2447.0
2011-11-03 00:00:00,5266.0,2442.0
2011-11-04 00:00:00,5284.0,2458.0
2011-11-08 00:00:00,5289.0,2461.0
2011-11-09 00:00:00,5221.0,2432.0
2011-11-11 00:00:00,5169.0,2394.0
2011-11-14 00:00:00,5148.0,2352.0
2011-11-15 00:00:00,5069.0,2286.0
2011-11-16 00:00:00,5030.0,2261.0
2011-11-17 00:00:00,4935.0,2233.0
2011-11-18 00:00:00,4906.0,2208.0
2011-11-21 00:00:00,4778.0,2168.0
2011-11-22 00:00:00,4812.0,2167.0
2011-11-23 00:00:00,4706.0,2123.0
2011-11-24 00:00:00,4756.0,2145.0
2011-11-25 00:00:00,4710.0,2158.0
2011-11-28 00:00:00,4851.0,2191.0
2011-11-29 00:00:00,4805.0,2179.0
2011-11-30 00:00:00,4832.0,2153.0
2011-12-01 00:00:00,4937.0,2170.0
2011-12-02 00:00:00,5050.0,2193.0
2011-12-05 00:00:00,5039.0,2196.0
2011-12-07 00:00:00,5063.0,2201.0
2011-12-08 00:00:00,4944.0,2159.0
2011-12-09 00:00:00,4867.0,2143.0
2011-12-12 00:00:00,4765.0,2103.0
2011-12-13 00:00:00,4801.0,2089.0
2011-12-14 00:00:00,4763.0,2068.0
2011-12-15 00:00:00,4746.0,2039.0
2011-12-16 00:00:00,4652.0,1997.0
2011-12-19 00:00:00,4613.0,1953.0
2011-12-20 00:00:00,4544.0,1917.0
2011-12-21 00:00:00,4693.0,1939.0
2011-12-22 00:00:00,4734.0,1948.0
2011-12-23 00:00:00,4714.0,1953.0
2011-12-26 00:00:00,4779.0,1972.0
2011-12-27 00:00:00,4751.0,1960.0
2011-12-28 00:00:00,4706.0,1936.0
2011-12-29 00:00:00,4646.0,1928.0
2011-12-30 00:00:00,4624.0,1932.0
2012-01-02 00:00:00,4637.0,1936.0
2012-01-03 00:00:00,4765.0,1982.0
2012-01-04 00:00:00,4750.0,1980.0
2012-01-05 00:00:00,4750.0,1980.0
2012-01-06 00:00:00,4754.0,1979.0
2012-01-07 00:00:00,4747.0,1999.0
2012-01-09 00:00:00,4743.0,2017.0
2012-01-10 00:00:00,4850.0,2065.0
2012-01-11 00:00:00,4861.0,2092.0
2012-01-12 00:00:00,4831.0,2093.0
2012-01-13 00:00:00,4866.0,2128.0
2012-01-16 00:00:00,4874.0,2130.0
2012-01-17 00:00:00,4967.0,2158.0
2012-01-18 00:00:00,4956.0,2139.0
2012-01-19 00:00:00,5018.0,2166.0
2012-01-20 00:00:00,5049.0,2166.0
2012-01-23 00:00:00,5046.0,2163.0
2012-01-24 00:00:00,5127.0,2186.0
2012-01-25 00:00:00,5158.0,2216.0
2012-01-27 00:00:00,5205.0,2236.0
2012-01-30 00:00:00,5087.0,2192.0
2012-01-31 00:00:00,5199.0,2232.0
2012-02-01 00:00:00,5236.0,2265.0
2012-02-02 00:00:00,5270.0,2287.0
2012-02-03 00:00:00,5326.0,2313.0
2012-02-06 00:00:00,5362.0,2341.0
2012-02-07 00:00:00,5335.0,2336.0
2012-02-08 00:00:00,5368.0,2371.0
2012-02-09 00:00:00,5412.0,2405.0
2012-02-10 00:00:00,5382.0,2412.0
2012-02-13 00:00:00,5390.0,2417.0
2012-02-14 00:00:00,5416.0,2447.0
2012-02-15 00:00:00,5532.0,2480.0
2012-02-16 00:00:00,5522.0,2503.0
2012-02-17 00:00:00,5564.0,2499.0
2012-02-21 00:00:00,5607.0,2524.0
2012-02-22 00:00:00,5505.0,2435.0
2012-02-23 00:00:00,5483.0,2417.0
2012-02-24 00:00:00,5429.0,2401.0
2012-02-27 00:00:00,5281.0,2327.0
2012-02-28 00:00:00,5376.0,2391.0
2012-02-29 00:00:00,5385.0,2410.0
2012-03-01 00:00:00,5340.0,2399.0
2012-03-02 00:00:00,5359.0,2399.0
2012-03-03 00:00:00,5359.0,2404.0
2012-03-05 00:00:00,5280.0,2381.0
2012-03-06 00:00:00,5222.0,2351.0
2012-03-07 00:00:00,5220.0,2347.0
2012-03-09 00:00:00,5334.0,2392.0
2012-03-12 00:00:00,5360.0,2407.0
2012-03-13 00:00:00,5430.0,2436.0
2012-03-14 00:00:00,5464.0,2433.0
2012-03-15 00:00:00,5381.0,2404.0
2012-03-16 00:00:00,5318.0,2383.0
2012-03-19 00:00:00,5257.0,2364.0
2012-03-20 00:00:00,5275.0,2376.0
2012-03-21 00:00:00,5365.0,2410.0
2012-03-22 00:00:00,5228.0,2367.0
2012-03-23 00:00:00,5278.0,2376.0
2012-03-26 00:00:00,5184.0,2344.0
2012-03-27 00:00:00,5243.0,2343.0
2012-03-28 00:00:00,5195.0,2324.0
2012-03-29 00:00:00,5179.0,2330.0
2012-03-30 00:00:00,5296.0,2385.0
2012-04-02 00:00:00,5318.0,2415.0
2012-04-03 00:00:00,5359.0,2443.0
2012-04-04 00:00:00,5323.0,2440.0
2012-04-09 00:00:00,5234.0,2410.0
2012-04-10 00:00:00,5244.0,2411.0
2012-04-11 00:00:00,5227.0,2403.0
2012-04-12 00:00:00,5277.0,2425.0
2012-04-13 00:00:00,5207.0,2406.0
2012-04-16 00:00:00,5226.0,2424.0
2012-04-17 00:00:00,5290.0,2442.0
2012-04-18 00:00:00,5300.0,2446.0
2012-04-19 00:00:00,5332.0,2448.0
2012-04-20 00:00:00,5291.0,2428.0
2012-04-23 00:00:00,5201.0,2388.0
2012-04-24 00:00:00,5223.0,2381.0
2012-04-25 00:00:00,5202.0,2367.0
2012-04-26 00:00:00,5189.0,2358.0
2012-04-27 00:00:00,5191.0,2354.0
2012-04-28 00:00:00,5209.0,2360.0
2012-04-30 00:00:00,5248.0,2381.0
2012-05-02 00:00:00,5239.0,2382.0
2012-05-03 00:00:00,5188.0,2357.0
2012-05-04 00:00:00,5087.0,2313.0
2012-05-07 00:00:00,5114.0,2323.0
2012-05-08 00:00:00,5000.0,2291.0
2012-05-09 00:00:00,4975.0,2259.0
2012-05-10 00:00:00,4966.0,2260.0
2012-05-11 00:00:00,4929.0,2240.0
2012-05-14 00:00:00,4908.0,2206.0
2012-05-15 00:00:00,4943.0,2219.0
2012-05-16 00:00:00,4858.0,2195.0
2012-05-17 00:00:00,4870.0,2199.0
2012-05-18 00:00:00,4891.0,2198.0
2012-05-21 00:00:00,4906.0,2217.0
2012-05-22 00:00:00,4861.0,2203.0
2012-05-23 00:00:00,4836.0,2190.0
2012-05-24 00:00:00,4921.0,2204.0
2012-05-25 00:00:00,4920.0,2212.0
2012-05-28 00:00:00,4986.0,2230.0
2012-05-29 00:00:00,4990.0,2229.0
2012-05-30 00:00:00,4951.0,2207.0
2012-05-31 00:00:00,4924.0,2202.0
2012-06-01 00:00:00,4842.0,2172.0
2012-06-04 00:00:00,4848.0,2168.0
2012-06-05 00:00:00,4863.0,2176.0
2012-06-06 00:00:00,4997.0,2216.0
2012-06-07 00:00:00,5050.0,2232.0
2012-06-08 00:00:00,5068.0,2239.0
2012-06-11 00:00:00,5054.0,2236.0
2012-06-12 00:00:00,5116.0,2246.0
2012-06-13 00:00:00,5121.0,2248.0
2012-06-14 00:00:00,5055.0,2228.0
2012-06-15 00:00:00,5139.0,2240.0
2012-06-18 00:00:00,5064.0,2216.0
2012-06-19 00:00:00,5104.0,2222.0
2012-06-20 00:00:00,5121.0,2241.0
2012-06-21 00:00:00,5165.0,2263.0
2012-06-22 00:00:00,5146.0,2265.0
2012-06-25 00:00:00,5115.0,2268.0
2012-06-26 00:00:00,5121.0,2265.0
2012-06-27 00:00:00,5142.0,2273.0
2012-06-28 00:00:00,5149.0,2277.0
2012-06-29 00:00:00,5279.0,2317.0
2012-07-02 00:00:00,5279.0,2336.0
2012-07-03 00:00:00,5288.0,2348.0
2012-07-04 00:00:00,5303.0,2370.0
2012-07-05 00:00:00,5327.0,2408.0
2012-07-06 00:00:00,5317.0,2397.0
2012-07-09 00:00:00,5275.0,2367.0
2012-07-10 00:00:00,5345.0,2391.0
2012-07-11 00:00:00,5306.0,2386.0
2012-07-12 00:00:00,5235.0,2369.0
2012-07-13 00:00:00,5227.0,2373.0
2012-07-16 00:00:00,5197.0,2357.0
2012-07-17 00:00:00,5193.0,2337.0
2012-07-18 00:00:00,5216.0,2346.0
2012-07-19 00:00:00,5243.0,2355.0
2012-07-20 00:00:00,5205.0,2349.0
2012-07-23 00:00:00,5118.0,2318.0
2012-07-24 00:00:00,5128.0,2320.0
2012-07-25 00:00:00,5110.0,2306.0
2012-07-26 00:00:00,5043.0,2257.0
2012-07-27 00:00:00,5100.0,2231.0
2012-07-30 00:00:00,5200.0,2261.0
2012-07-31 00:00:00,5229.0,2276.0
2012-08-01 00:00:00,5241.0,2301.0
2012-08-02 00:00:00,5228.0,2310.0
2012-08-03 00:00:00,5216.0,2304.0
2012-08-06 00:00:00,5283.0,2320.0
2012-08-07 00:00:00,5337.0,2327.0
2012-08-08 00:00:00,5338.0,2320.0
2012-08-09 00:00:00,5323.0,2315.0
2012-08-10 00:00:00,5320.0,2310.0
2012-08-13 00:00:00,5348.0,2320.0
2012-08-14 00:00:00,5380.0,2333.0
2012-08-16 00:00:00,5363.0,2339.0
2012-08-17 00:00:00,5366.0,2338.0
2012-08-21 00:00:00,5421.0,2344.0
2012-08-22 00:00:00,5413.0,2337.0
2012-08-23 00:00:00,5415.0,2339.0
2012-08-24 00:00:00,5387.0,2327.0
2012-08-27 00:00:00,5350.0,2302.0
2012-08-28 00:00:00,5335.0,2275.0
2012-08-29 00:00:00,5288.0,2255.0
2012-08-30 00:00:00,5315.0,2259.0
2012-08-31 00:00:00,5259.0,2259.0
2012-09-03 00:00:00,5254.0,2265.0
2012-09-04 00:00:00,5274.0,2276.0
2012-09-05 00:00:00,5226.0,2271.0
2012-09-06 00:00:00,5238.0,2281.0
2012-09-07 00:00:00,5342.0,2305.0
2012-09-08 00:00:00,5359.0,2317.0
2012-09-10 00:00:00,5363.0,2327.0
2012-09-11 00:00:00,5390.0,2339.0
2012-09-12 00:00:00,5431.0,2350.0
2012-09-13 00:00:00,5435.0,2343.0
2012-09-14 00:00:00,5578.0,2359.0
2012-09-17 00:00:00,5610.0,2382.0
2012-09-18 00:00:00,5600.0,2401.0
2012-09-20 00:00:00,5554.0,2383.0
2012-09-21 00:00:00,5691.0,2418.0
2012-09-24 00:00:00,5670.0,2433.0
2012-09-25 00:00:00,5674.0,2448.0
2012-09-26 00:00:00,5663.0,2455.0
2012-09-27 00:00:00,5650.0,2462.0
2012-09-28 00:00:00,5703.0,2489.0
2012-10-01 00:00:00,5719.0,2524.0
2012-10-03 00:00:00,5731.0,2548.0
2012-10-04 00:00:00,5788.0,2562.0
2012-10-05 00:00:00,5747.0,2540.0
2012-10-08 00:00:00,5676.0,2525.0
2012-10-09 00:00:00,5705.0,2539.0
2012-10-10 00:00:00,5652.0,2496.0
2012-10-11 00:00:00,5708.0,2524.0
2012-10-12 00:00:00,5676.0,2523.0
2012-10-15 00:00:00,5687.0,2531.0
2012-10-16 00:00:00,5648.0,2515.0
2012-10-17 00:00:00,5660.0,2517.0
2012-10-18 00:00:00,5719.0,2548.0
2012-10-19 00:00:00,5684.0,2531.0
2012-10-22 00:00:00,5717.0,2527.0
2012-10-23 00:00:00,5691.0,2523.0
2012-10-25 00:00:00,5705.0,2524.0
2012-10-26 00:00:00,5664.0,2493.0
2012-10-29 00:00:00,5666.0,2487.0
2012-10-30 00:00:00,5598.0,2459.0
2012-10-31 00:00:00,5620.0,2477.0
2012-11-01 00:00:00,5645.0,2494.0
2012-11-02 00:00:00,5698.0,2502.0
2012-11-05 00:00:00,5704.0,2496.0
2012-11-06 00:00:00,5724.0,2517.0
2012-11-07 00:00:00,5760.0,2533.0
2012-11-08 00:00:00,5739.0,2532.0
2012-11-09 00:00:00,5686.0,2510.0
2012-11-12 00:00:00,5684.0,2521.0
2012-11-13 00:00:00,5667.0,2544.0
2012-11-15 00:00:00,5631.0,2553.0
2012-11-16 00:00:00,5574.0,2525.0
2012-11-19 00:00:00,5571.0,2504.0
2012-11-20 00:00:00,5572.0,2481.0
2012-11-21 00:00:00,5615.0,2486.0
2012-11-22 00:00:00,5628.0,2494.0
2012-11-23 00:00:00,5627.0,2502.0
2012-11-26 00:00:00,5636.0,2523.0
2012-11-27 00:00:00,5727.0,2550.0
2012-11-29 00:00:00,5825.0,2573.0
2012-11-30 00:00:00,5880.0,2607.0
2012-12-03 00:00:00,5871.0,2640.0
2012-12-04 00:00:00,5889.0,2641.0
2012-12-05 00:00:00,5901.0,2652.0
2012-12-06 00:00:00,5931.0,2672.0
2012-12-07 00:00:00,5907.0,2672.0
2012-12-10 00:00:00,5909.0,2689.0
2012-12-11 00:00:00,5899.0,2659.0
2012-12-12 00:00:00,5888.0,2664.0
2012-12-13 00:00:00,5852.0,2626.0
2012-12-14 00:00:00,5880.0,2636.0
2012-12-17 00:00:00,5858.0,2655.0
2012-12-18 00:00:00,5897.0,2676.0
2012-12-19 00:00:00,5930.0,2689.0
2012-12-20 00:00:00,5916.0,2680.0
2012-12-21 00:00:00,5848.0,2636.0
2012-12-24 00:00:00,5856.0,2648.0
2012-12-26 00:00:00,5906.0,2664.0
2012-12-27 00:00:00,5870.0,2648.0
2012-12-28 00:00:00,5908.0,2657.0
2012-12-31 00:00:00,5905.0,2670.0
2013-01-01 00:00:00,5951.0,2705.0
2013-01-02 00:00:00,5993.0,2727.0
2013-01-03 00:00:00,6010.0,2747.0
2013-01-04 00:00:00,6016.0,2760.0
2013-01-07 00:00:00,5988.0,2769.0
2013-01-08 00:00:00,6002.0,2762.0
2013-01-09 00:00:00,5972.0,2753.0
2013-01-10 00:00:00,5969.0,2745.0
2013-01-11 00:00:00,5951.0,2706.0
2013-01-14 00:00:00,6024.0,2731.0
2013-01-15 00:00:00,6057.0,2736.0
2013-01-16 00:00:00,6002.0,2697.0
