Date,Nifty50,Smallcap250,Ratio,Nifty_Return,Smallcap_Return,Nifty_Weight,Smallcap_Weight,Daily_Return,Portfolio_Value,Nifty_Portfolio,Smallcap_Portfolio,Static_50_50,Drawdown
2005-04-29,1903,994,1.914486921529175,-0.019577537351880503,-0.01972386587771202,0.5,0.5,-0.019650701614796262,95648.69958214131,92021.27659574471,99400.00000000004,95648.69958214131,-0.05179703777761379
2005-05-02,1917,986,1.9442190669371198,0.0073568050446664035,-0.008048289738430636,0.5,0.5,-0.00034574234688211636,95615.62977627155,92698.25918762092,98600.00000000004,95615.62977627155,-0.05212487169509321
2005-05-03,1921,992,1.936491935483871,0.0020865936358893666,0.006085192697768749,0.5,0.5,0.004085893166829058,96006.3050246165,92891.68278529984,99200.00000000004,96006.3050246165,-0.04825195518534484
2005-05-04,1943,1010,1.9237623762376237,0.01145236855804277,0.01814516129032251,0.5,0.5,0.014798764924182639,97427.07976391514,93955.51257253389,101000.00000000004,97427.07976391514,-0.03416725960308256
2005-05-05,1963,1023,1.9188660801564028,0.01029336078229548,0.012871287128712883,0.5,0.5,0.011582323955504181,98555.51176377956,94922.63056092848,102300.00000000006,98555.51176377956,-0.022980671916973
2005-05-06,1978,1029,1.9222546161321672,0.007641365257259336,0.0058651026392961825,0.5,0.5,0.006753233948277759,99221.08019161261,95647.96905222442,102900.00000000006,99221.08019161261,-0.01638263182243917
2005-05-09,2001,1045,1.9148325358851674,0.011627906976744207,0.01554907677356665,0.5,0.5,0.013588491875155428,100569.34503364048,96760.1547388782,104500.00000000006,100569.34503364048,-0.0030167552066966406
2005-05-10,1994,1050,1.899047619047619,-0.0034982508745626806,0.004784688995215225,0.5,0.5,0.0006432190603262722,100634.03315325064,96421.6634429401,105000.00000000004,100634.03315325064,-0.0023754765808197188
2005-05-11,1986,1054,1.8842504743833017,-0.004012036108325012,0.003809523809523707,0.5,0.5,-0.00010125614940065253,100623.84333855487,96034.81624758226,105400.00000000004,100623.84333855487,-0.0024764921986089304
2005-05-12,1993,1074,1.855679702048417,0.0035246727089628394,0.018975332068311257,0.5,0.5,0.011250002388637048,101755.86181646746,96373.30754352036,107400.00000000006,101755.86181646746,0.0
2005-05-13,1988,1089,1.8255280073461893,-0.0025087807325639977,0.013966480446927276,0.5,0.5,0.005728849857181639,102338.80587090211,96131.52804642172,108900.00000000004,102338.80587090211,0.0
2005-05-16,2013,1104,1.8233695652173914,0.012575452716297786,0.01377410468319562,0.5,0.5,0.013174778699746703,103687.0969906476,97340.42553191495,110400.00000000006,103687.0969906476,0.0
2005-05-17,1991,1091,1.8249312557286892,-0.010928961748633892,-0.011775362318840576,0.5,0.5,-0.011352162033737234,102510.02426480193,96276.5957446809,109100.00000000006,102510.02426480193,-0.011352162033737245
2005-05-18,1983,1094,1.8126142595978063,-0.004018081366147674,0.00274977085242889,0.5,0.5,-0.0006341552568593922,102445.01699403363,95889.74854932308,109400.00000000006,102445.01699403363,-0.01197911825736614
2005-05-19,1991,1108,1.7969314079422383,0.004034291477559293,0.01279707495429605,0.5,0.5,0.008415683215927672,103307.16180410575,96276.59574468092,110800.00000000003,103307.16180410575,-0.0036642475058985646
2005-05-20,1992,1111,1.792979297929793,0.0005022601707684871,0.0027075812274368616,0.5,0.5,0.0016049206991026743,103472.96160645071,96324.95164410064,111100.00000000004,103472.96160645071,-0.0020652076334647103
2005-05-23,2014,1119,1.7998212689901698,0.011044176706827225,0.007200720072007227,0.5,0.5,0.009122448389417226,104416.88835840572,97388.78143133468,111900.00000000004,104416.88835840572,0.0
2005-05-24,2029,1118,1.8148479427549196,0.00744786494538241,-0.0008936550491510653,0.5,0.5,0.003277104948115672,104759.07345991192,98114.11992263062,111800.00000000003,104759.07345991192,0.0
2005-05-25,2044,1124,1.8185053380782918,0.007392804337111869,0.005366726296958779,0.5,0.5,0.006379765317035324,105427.41176341624,98839.45841392656,112400.00000000003,105427.41176341624,0.0
2005-05-26,2075,1120,1.8526785714285714,0.015166340508806275,-0.003558718861209953,0.5,0.5,0.005803810823798161,106039.29251693375,100338.49129593818,112000.00000000003,106039.29251693375,0.0
2005-05-27,2076,1110,1.8702702702702703,0.0004819277108434328,-0.008928571428571397,0.5,0.5,-0.004223321858863982,105591.45445494853,100386.84719535791,111000.00000000003,105591.45445494853,-0.004223321858863858
2005-05-30,2072,1098,1.8870673952641166,-0.0019267822736031004,-0.010810810810810811,0.5,0.5,-0.006368796542206956,104918.96396492924,100193.423597679,109800.00000000003,104918.96396492924,-0.010565220923419577
2005-05-31,2088,1109,1.8827772768259694,0.007722007722007707,0.010018214936247771,0.5,0.5,0.008870111329127739,105849.60685583489,100967.11798839466,110900.00000000004,105849.60685583489,-0.0017888242800994743
2005-06-01,2088,1118,1.8676207513416816,0.0,0.008115419296663706,0.5,0.5,0.004057709648331853,106279.11382684593,100967.11798839466,111800.00000000006,106279.11382684593,0.0
2005-06-02,2065,1110,1.8603603603603605,-0.011015325670498122,-0.007155635062611854,0.5,0.5,-0.009085480366554988,105313.51702479727,99854.93230174089,111000.00000000006,105313.51702479727,-0.009085480366554896
2005-06-03,2094,1124,1.8629893238434163,0.014043583535108928,0.012612612612612706,0.5,0.5,0.013328098073860817,106717.14590820698,101257.25338491303,112400.00000000006,106717.14590820698,0.0
2005-06-04,2092,1136,1.841549295774648,-0.0009551098376313627,0.01067615658362997,0.5,0.5,0.004860523372999304,107235.84709019358,101160.54158607357,113600.00000000006,107235.84709019358,0.0
2005-06-06,2093,1142,1.8327495621716288,0.00047801147227533036,0.005281690140845008,0.5,0.5,0.002879850806560169,107544.67033092845,101208.8974854933,114200.00000000006,107544.67033092845,0.0
2005-06-07,2098,1147,1.8291194420226677,0.0023889154323937234,0.004378283712784592,0.5,0.5,0.0033835995725891577,107908.55843149443,101450.67698259196,114700.00000000007,107908.55843149443,0.0
2005-06-08,2112,1150,1.8365217391304347,0.006673021925643452,0.0026155187445509043,0.5,0.5,0.004644270335097178,108409.71494832092,102127.65957446817,115000.00000000006,108409.71494832092,0.0
2005-06-09,2103,1153,1.823937554206418,-0.0042613636363636465,0.002608695652173809,0.5,0.5,-0.0008263339920949186,108320.13231578581,101692.4564796906,115300.00000000004,108320.13231578581,-0.0008263339920948257
2005-06-10,2091,1148,1.8214285714285714,-0.005706134094151216,-0.004336513443191636,0.5,0.5,-0.005021323768671426,107776.22186076292,101112.18568665386,114800.00000000006,107776.22186076292,-0.005843508470250938
2005-06-13,2103,1151,1.8271068635968724,0.0057388809182210565,0.002613240418118501,0.5,0.5,0.004176060668169779,108226.3019018396,101692.4564796906,115100.00000000007,108226.3019018396,-0.0016918506479677944
2005-06-14,2112,1155,1.8285714285714285,0.004279600570613384,0.0034752389226759828,0.5,0.5,0.0038774197466446836,108645.94070194011,102127.65957446817,115500.00000000007,108645.94070194011,0.0
2005-06-15,2129,1162,1.8321858864027538,0.008049242424242431,0.0060606060606061,0.5,0.5,0.007054924242424265,109412.4295828392,102949.70986460357,116200.00000000009,109412.4295828392,0.0
2005-06-16,2124,1137,1.8680738786279683,-0.002348520432127743,-0.02151462994836484,0.5,0.5,-0.01193157519024629,108106.96695252405,102707.93036750492,113700.00000000009,108106.96695252405,-0.011931575190246166
2005-06-17,2123,1117,1.900626678603402,-0.00047080979284364055,-0.017590149516270914,0.5,0.5,-0.009030479654557277,107130.70918694338,102659.57446808521,111700.00000000009,107130.70918694338,-0.02085430699780113
2005-06-20,2144,1104,1.9420289855072463,0.009891662741403628,-0.011638316920322245,0.5,0.5,-0.0008733270894593081,107037.14903649743,103675.04835589952,110400.0000000001,107037.14903649743,-0.02170942145602739
2005-06-21,2170,1112,1.9514388489208634,0.012126865671641784,0.007246376811594235,0.5,0.5,0.00968662124161801,108073.9773579966,104932.30174081247,111200.0000000001,108073.9773579966,-0.012233091157428579
2005-06-22,2187,1113,1.9649595687331536,0.007834101382488523,0.0008992805755396738,0.5,0.5,0.004366690979014098,108545.90301999194,105754.35203094788,111300.00000000012,108545.90301999194,-0.007919818307217082
2005-06-23,2184,1118,1.9534883720930232,-0.00137174211248281,0.004492362982928988,0.5,0.5,0.001560310435223089,108715.26832517475,105609.28433268868,111800.0000000001,108715.26832517475,-0.0063718652471437395
2005-06-24,2194,1130,1.9415929203539823,0.0045787545787545625,0.01073345259391778,0.5,0.5,0.0076561035863361715,109547.60368088863,106092.84332688598,113000.0000000001,109547.60368088863,0.0
2005-06-27,2200,1125,1.9555555555555555,0.0027347310847767314,-0.004424778761061954,0.5,0.5,-0.0008450238381426112,109455.03334436688,106382.97872340436,112500.00000000009,109455.03334436688,-0.0008450238381425978
2005-06-28,2170,1103,1.9673617407071622,-0.013636363636363669,-0.019555555555555548,0.5,0.5,-0.01659595959595961,107638.52203340936,104932.30174081247,110300.00000000009,107638.52203340936,-0.01742695945262671
2005-06-29,2192,1114,1.9676840215439857,0.010138248847926246,0.00997280145058932,0.5,0.5,0.010055525149257782,108720.88389874523,105996.13152804652,111400.0000000001,108720.88389874523,-0.007546671532420037
2005-06-30,2221,1123,1.9777382012466607,0.013229927007299302,0.008078994614003632,0.5,0.5,0.010654460810651467,109879.24629554382,107398.45261121867,112300.00000000012,109879.24629554382,0.0
2005-07-01,2212,1140,1.9403508771929825,-0.004052228725799134,0.015138023152270641,0.5,0.5,0.0055428972132357535,110488.29566362785,106963.24951644112,114000.0000000001,110488.29566362785,0.0
2005-07-04,2231,1157,1.9282627484874675,0.008589511754068635,0.014912280701754321,0.5,0.5,0.011750896227911478,111786.63216036998,107882.01160541597,115700.00000000009,111786.63216036998,0.0
2005-07-05,2211,1149,1.9242819843342036,-0.008964589870013473,-0.00691443388072599,0.5,0.5,-0.007939511875369731,110899.10086682513,106914.89361702137,114900.00000000009,110899.10086682513,-0.007939511875369733
2005-07-06,2228,1171,1.9026473099914603,0.0076888285843510484,0.019147084421235805,0.5,0.5,0.013417956502793427,112387.14017845508,107736.94390715678,117100.00000000009,112387.14017845508,0.0
2005-07-07,2179,1157,1.8833189282627485,-0.021992818671454195,-0.011955593509820672,0.5,0.5,-0.016974206090637434,110479.45769912862,105367.50483559005,115700.00000000009,110479.45769912862,-0.016974206090637545
2005-07-08,2196,1179,1.8625954198473282,0.007801743919229054,0.019014693171996555,0.5,0.5,0.013408218545612804,111960.79041275932,106189.55512572546,117900.00000000009,111960.79041275932,-0.0037935814099262478
2005-07-11,2219,1198,1.852253756260434,0.01047358834244072,0.016115351993214677,0.5,0.5,0.013294470167827699,113449.24980086817,107301.74081237923,119800.0000000001,113449.24980086817,0.0
2005-07-12,2221,1203,1.8462177888611804,0.0009013068949976777,0.004173622704507496,0.5,0.5,0.0025374647997525868,113737.12327879622,107398.45261121867,120300.0000000001,113737.12327879622,0.0
2005-07-13,2204,1215,1.813991769547325,-0.007654209815398438,0.009975062344139696,0.5,0.5,0.0011604262643706287,113869.10682388287,106576.40232108327,121500.0000000001,113869.10682388287,0.0
2005-07-14,2185,1218,1.7939244663382594,-0.008620689655172376,0.0024691358024691024,0.5,0.5,-0.0030757769263516366,113518.87085248971,105657.64023210842,121800.00000000009,113518.87085248971,-0.0030757769263516093
2005-07-15,2213,1236,1.7904530744336569,0.0128146453089244,0.014778325123152802,0.5,0.5,0.013796485216038601,115085.03227594748,107011.60541586083,123600.00000000009,115085.03227594748,0.0
2005-07-18,2234,1259,1.7744241461477364,0.009489380930863156,0.01860841423948223,0.5,0.5,0.014048897585172693,116701.85010797855,108027.07930367517,125900.0000000001,116701.85010797855,0.0
2005-07-19,2237,1263,1.7711797307996833,0.0013428827215755668,0.003177124702144596,0.5,0.5,0.0022600037118600813,116965.59672240353,108172.14700193434,126300.0000000001,116965.59672240353,0.0
2005-07-20,2242,1269,1.7667454688731286,0.002235136343316846,0.004750593824228044,0.5,0.5,0.003492865083772445,117374.1417711978,108413.92649903297,126900.0000000001,117374.1417711978,0.0
2005-07-21,2231,1265,1.7636363636363637,-0.004906333630686932,-0.0031520882584712417,0.5,0.5,-0.004029210944579087,116901.21659456272,107882.01160541593,126500.0000000001,116901.21659456272,-0.004029210944579014
2005-07-22,2266,1280,1.7703125,0.015688032272523467,0.011857707509881354,0.5,0.5,0.01377286989120241,118511.28184084292,109574.46808510645,128000.00000000009,118511.28184084292,0.0
2005-07-25,2292,1282,1.7878315132605305,0.011473962930273585,0.0015624999999999112,0.5,0.5,0.006518231465136748,119283.76580711157,110831.7214700194,128200.00000000007,119283.76580711157,0.0
2005-07-26,2303,1274,1.8076923076923077,0.004799301919720778,-0.006240249609984372,0.5,0.5,-0.0007204738451317971,119197.8249736987,111363.63636363643,127400.00000000007,119197.8249736987,-0.00072047384513194
2005-07-27,2319,1268,1.8288643533123028,0.006947459834997893,-0.004709576138147598,0.5,0.5,0.0011189418484251479,119331.20040830305,112137.33075435211,126800.00000000007,119331.20040830305,0.0
2005-07-29,2312,1255,1.8422310756972111,-0.003018542475204833,-0.010252365930599416,0.5,0.5,-0.006635454202902125,118539.38369301643,111798.839458414,125500.00000000006,118539.38369301643,-0.006635454202902061
2005-08-01,2318,1257,1.8440731901352427,0.002595155709342656,0.0015936254980080111,0.5,0.5,0.0020943906036753335,118787.65146438852,112088.97485493238,125700.00000000006,118787.65146438852,-0.004554960832160632
2005-08-02,2354,1284,1.8333333333333333,0.015530629853321765,0.021479713603818507,0.5,0.5,0.018505171728570136,120985.83735397056,113829.78723404263,128400.00000000004,120985.83735397056,0.0
2005-08-03,2357,1282,1.8385335413416537,0.0012744265080713024,-0.0015576323987538387,0.5,0.5,-0.00014160294534126816,120968.70540305667,113974.8549323018,128200.00000000004,120968.70540305667,-0.00014160294534124743
2005-08-04,2368,1299,1.8229407236335642,0.004666949512091678,0.013260530421216776,0.5,0.5,0.008963739966654227,122053.03742239246,114506.76982591883,129900.00000000004,122053.03742239246,0.0
2005-08-05,2361,1316,1.7940729483282676,-0.00295608108108103,0.013086989992301845,0.5,0.5,0.0050654544556104075,122671.29152462451,114168.27852998073,131600.00000000006,122671.29152462451,0.0
2005-08-08,2324,1306,1.77947932618683,-0.015671325709445183,-0.0075987841945288626,0.5,0.5,-0.011635054951987023,121244.00430670427,112379.11025145074,130600.00000000004,121244.00430670427,-0.011635054951987125
2005-08-09,2319,1310,1.7702290076335878,-0.002151462994836484,0.003062787136294043,0.5,0.5,0.0004556620707287795,121299.25060077012,112137.33075435208,131000.00000000004,121299.25060077012,-0.011184694534490792
2005-08-10,2360,1343,1.7572598659717051,0.017680034497628228,0.02519083969465652,0.5,0.5,0.021435437096142373,123899.35305683213,114119.92263056096,134300.00000000006,123899.35305683213,0.0
2005-08-11,2381,1359,1.7520235467255334,0.008898305084745761,0.011913626209977712,0.5,0.5,0.010405965647361737,125188.64546847186,115135.39651837527,135900.00000000006,125188.64546847186,0.0
2005-08-12,2362,1368,1.726608187134503,-0.007979840403191885,0.0066225165562914245,0.5,0.5,-0.00067866192345023,125103.68470154409,114216.63442940042,136800.0000000001,125103.68470154409,-0.0006786619234503391
2005-08-16,2370,1393,1.7013639626704953,0.003386960203217715,0.018274853801169666,0.5,0.5,0.01083090700219369,126458.67107617827,114603.48162475826,139300.0000000001,126458.67107617827,0.0
2005-08-17,2403,1415,1.6982332155477031,0.013924050632911467,0.015793251974156597,0.5,0.5,0.014858651303534032,128337.6763740075,116199.22630560932,141500.00000000012,128337.6763740075,0.0
2005-08-18,2388,1409,1.694819020581973,-0.006242197253433224,-0.004240282685512353,0.5,0.5,-0.0052412399694727885,127665.02781500679,115473.88781431338,140900.00000000012,127665.02781500679,-0.005241239969472751
2005-08-19,2383,1424,1.6734550561797752,-0.0020938023450586263,0.010645848119233525,0.5,0.5,0.0042760228870874495,128210.92639582443,115232.10831721473,142400.00000000012,128210.92639582443,-0.0009876287444513928
2005-08-22,2368,1428,1.658263305322129,-0.006294586655476331,0.002808988764045006,0.5,0.5,-0.0017427989457156623,127987.48052847256,114506.76982591879,142800.00000000012,127987.48052847256,-0.002728706451832438
2005-08-23,2326,1386,1.6782106782106783,-0.017736486486486513,-0.02941176470588236,0.5,0.5,-0.023574125596184436,124970.28758775513,112475.82205029017,138600.00000000012,124970.28758775513,-0.026238505179406336
2005-08-24,2323,1374,1.690684133915575,-0.0012897678417884695,-0.008658008658008698,0.5,0.5,-0.004973888249898584,124348.69934273594,112330.75435203097,137400.00000000012,124348.69934273594,-0.031081886036698196
2005-08-25,2355,1401,1.6809421841541756,0.013775290572535459,0.01965065502183405,0.5,0.5,0.016712972797184755,126426.93577221637,113878.14313346229,140100.00000000012,126426.93577221637,-0.014888383955330155
2005-08-26,2357,1413,1.6680820948336872,0.000849256900212314,0.008565310492505418,0.5,0.5,0.004707283696358866,127022.06322575753,113974.85493230175,141300.00000000012,127022.06322575753,-0.010251184106029336
2005-08-29,2338,1426,1.6395511921458625,-0.008061094611794606,0.009200283085633476,0.5,0.5,0.0005695942369194351,127094.41426093255,113056.0928433269,142600.00000000012,127094.41426093255,-0.009687428884498233
2005-08-30,2368,1442,1.6421636615811372,0.01283147989734812,0.011220196353436185,0.5,0.5,0.012025838125392152,128622.83111347606,114506.76982591876,144200.00000000012,128622.83111347606,0.0
2005-08-31,2385,1466,1.6268758526603002,0.007179054054053946,0.01664355062413314,0.5,0.5,0.011911302339093544,130154.89654257883,115328.82011605414,146600.00000000012,130154.89654257883,0.0
2005-09-01,2406,1481,1.62457798784605,0.008805031446540879,0.01023192360163705,0.5,0.5,0.009518477524088964,131393.77299996951,116344.29400386845,148100.00000000012,131393.77299996951,0.0
2005-09-02,2416,1482,1.630229419703104,0.004156275976724855,0.0006752194463199857,0.5,0.5,0.00241574771152242,131711.18720640248,116827.85299806575,148200.00000000012,131711.18720640248,0.0
2005-09-05,2423,1490,1.6261744966442953,0.002897350993377401,0.005398110661268607,0.5,0.5,0.004147730827323004,132257.48975788182,117166.34429400385,149000.00000000012,132257.48975788182,0.0
2005-09-06,2429,1489,1.6312961719274681,0.0024762690879076565,-0.0006711409395973034,0.5,0.5,0.0009025640741551766,132376.86061667523,117456.47969052225,148900.00000000012,132376.86061667523,0.0
2005-09-08,2454,1502,1.6338215712383488,0.010292301358583833,0.008730691739422536,0.5,0.5,0.009511496549003184,133635.96266959858,118665.37717601549,150200.00000000015,133635.96266959858,0.0
2005-09-09,2455,1492,1.6454423592493297,0.00040749796251016157,-0.0066577896138482195,0.5,0.5,-0.003125145825669029,133218.33079870243,118713.7330754352,149200.00000000015,133218.33079870243,-0.003125145825668953
2005-09-12,2484,1513,1.64177131526768,0.011812627291242439,0.014075067024128751,0.5,0.5,0.012943847157685595,134942.68851116285,120116.05415860735,151300.00000000015,134942.68851116285,0.0
2005-09-13,2500,1524,1.6404199475065617,0.006441223832528209,0.007270323859881023,0.5,0.5,0.006855773846204616,135867.82506579423,120889.74854932302,152400.00000000015,135867.82506579423,0.0
2005-09-14,2492,1516,1.6437994722955145,-0.0031999999999999806,-0.005249343832021025,0.5,0.5,-0.004224671916010503,135293.82808094934,120502.90135396518,151600.00000000015,135293.82808094934,-0.004224671916010452
2005-09-15,2524,1540,1.638961038961039,0.01284109149277679,0.0158311345646438,0.5,0.5,0.014336113028710296,137233.41569240473,122050.2901353965,154000.00000000015,137233.41569240473,0.0
2005-09-16,2552,1553,1.6432710882163555,0.011093502377178988,0.008441558441558472,0.5,0.5,0.00976753040936873,138573.84725336183,123404.25531914891,155300.00000000015,138573.84725336183,0.0
2005-09-19,2567,1563,1.6423544465770954,0.0058777429467085085,0.00643915003219564,0.5,0.5,0.006158446489452074,139427.2468765092,124129.59381044486,156300.00000000012,139427.2468765092,0.0
2005-09-20,2578,1555,1.657877813504823,0.004285157771718007,-0.0051183621241203126,0.5,0.5,-0.0004166021762011529,139369.1611820387,124661.5087040619,155500.00000000012,139369.1611820387,-0.00041660217620123835
2005-09-21,2567,1510,1.7,-0.00426687354538402,-0.02893890675241162,0.5,0.5,-0.01660289014889782,137055.23030878927,124129.59381044489,151000.00000000012,137055.23030878927,-0.017012575524931812
2005-09-22,2477,1405,1.7629893238434164,-0.03506038176860149,-0.06953642384105962,0.5,0.5,-0.05229840280483056,129887.4606675914,119777.56286266925,140500.0000000001,129887.4606675914,-0.06842124780221179
2005-09-23,2478,1417,1.7487649964714185,0.00040371417036744184,0.008540925266903976,0.5,0.5,0.004472319718635709,130468.35891913861,119825.91876208899,141700.0000000001,130468.35891913861,-0.06425492977929537
2005-09-26,2557,1480,1.7277027027027028,0.03188054882970137,0.044460127028934426,0.5,0.5,0.0381703379293179,135448.38026816567,123646.0348162476,148000.00000000012,135448.38026816567,-0.028537224233277793
2005-09-27,2575,1494,1.7235609103078982,0.0070394994133751165,0.009459459459459474,0.5,0.5,0.008249479436417295,136565.75889588395,124516.44100580274,149400.00000000012,136565.75889588395,-0.020523162041345223
2005-09-28,2598,1500,1.732,0.008932038834951417,0.004016064257028162,0.5,0.5,0.00647405154598979,137449.89265839313,125628.62669245651,150000.00000000012,137449.89265839313,-0.01418197850429768
2005-09-29,2611,1482,1.761808367071525,0.005003849114703529,-0.01200000000000001,0.5,0.5,-0.0034980754426482408,136969.08256429018,126257.25338491298,148200.00000000012,136969.08256429018,-0.017630444316211826
2005-09-30,2601,1464,1.776639344262295,-0.0038299502106472483,-0.012145748987854255,0.5,0.5,-0.007987849599250751,135874.99413301927,125773.69439071568,146400.00000000012,135874.99413301927,-0.02547746457789672
2005-10-03,2630,1490,1.7651006711409396,0.011149557862360604,0.01775956284153013,0.5,0.5,0.014454560351945367,137839.00743603523,127176.01547388783,149000.00000000012,137839.00743603523,-0.011391169775307014
2005-10-04,2663,1511,1.7624090006618134,0.012547528517110162,0.014093959731543704,0.5,0.5,0.013320744124326933,139675.12558444185,128771.76015473888,151100.00000000012,139675.12558444185,0.0
2005-10-05,2644,1503,1.7591483699268131,-0.007134810364250899,-0.005294506949040323,0.5,0.5,-0.006214658656645611,138807.09235611043,127852.99806576403,150300.00000000012,138807.09235611043,-0.0062146586566456516
2005-10-06,2579,1483,1.739042481456507,-0.02458396369137672,-0.01330671989354626,0.5,0.5,-0.01894534179246149,136177.34454820614,124709.86460348162,148300.00000000012,136177.34454820614,-0.02504226161673359
2005-10-07,2574,1480,1.7391891891891893,-0.0019387359441643826,-0.0020229265003371966,0.5,0.5,-0.0019808312222507896,135907.60021236187,124468.08510638296,148000.00000000012,135907.60021236187,-0.02697348834529803
2005-10-10,2567,1469,1.7474472430224643,-0.00271950271950272,-0.007432432432432412,0.5,0.5,-0.005075967575967566,135217.73764035635,124129.59381044486,146900.00000000012,135217.73764035635,-0.031912539369014135
2005-10-11,2590,1455,1.7800687285223367,0.008959875340864842,-0.00953029271613337,0.5,0.5,-0.0002852086876342641,135179.17236685907,125241.77949709863,145500.00000000012,135179.17236685907,-0.032188646323175904
2005-10-13,2537,1444,1.7569252077562327,-0.020463320463320445,-0.007560137457044647,0.5,0.5,-0.014011728960182546,133285.07844259284,122678.916827853,144400.00000000012,133285.07844259284,-0.04574935669548294
2005-10-14,2484,1407,1.7654584221748402,-0.020890815924320072,-0.025623268698060975,0.5,0.5,-0.023257042311190523,130185.26173380311,120116.05415860734,140700.00000000012,130185.26173380311,-0.06794240428229688
2005-10-17,2485,1387,1.7916366258111032,0.00040257648953301306,-0.014214641080312673,0.5,0.5,-0.00690603229538983,129286.19811188571,120164.41005802708,138700.00000000012,129286.19811188571,-0.07437922413948661
2005-10-18,2468,1386,1.7806637806637806,-0.006841046277666019,-0.0007209805335256503,0.5,0.5,-0.0037810134055958344,128797.36526366616,119342.35976789167,138600.0000000001,128797.36526366616,-0.07787900870151317
2005-10-19,2412,1333,1.8094523630907726,-0.02269043760129663,-0.038239538239538184,0.5,0.5,-0.030464987920417408,124873.55508672699,116634.42940038684,133300.00000000012,124873.55508672699,-0.1059714135625848
2005-10-20,2395,1305,1.8352490421455938,-0.0070480928689884426,-0.021005251312828155,0.5,0.5,-0.014026672090908299,123121.99467669948,115812.37911025144,130500.0000000001,123121.99467669948,-0.1185116593844408
